Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"53.914.599,59","52.624.867,89","51.511.844,06","1.289.731,70","1.113.023,83",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2023&id_ente=3549904
06.181 - Policiamento,"53.914.599,59","52.624.867,89","51.511.844,06","1.289.731,70","1.113.023,83",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2023&id_ente=3549904
