Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"36.168.835,30","35.264.352,32","34.953.013,40","904.482,98","311.338,92",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2018&id_ente=3549904
06.181 - Policiamento,"36.168.835,30","35.264.352,32","34.953.013,40","904.482,98","311.338,92",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2018&id_ente=3549904
