Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"68.018.356,57","67.886.546,28","67.836.030,67","131.810,29","50.515,61",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2025&id_ente=3552205
06.122 - Administração Geral,"62.489.631,92","62.489.631,92","62.439.116,31","0,00","50.515,61",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2025&id_ente=3552205
06.181 - Policiamento,"5.178.133,35","5.046.323,06","5.046.323,06","131.810,29","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2025&id_ente=3552205
06.182 - Defesa Civil,"46.810,75","46.810,75","46.810,75","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2025&id_ente=3552205
06.183 - Informação e Inteligência,"168.054,55","168.054,55","168.054,55","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2025&id_ente=3552205
