Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"50.443.718,58","49.693.136,95","49.668.242,25","750.581,63","24.894,70",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2022&id_ente=3552205
06.122 - Administração Geral,"44.951.098,76","44.798.822,43","44.773.927,73","152.276,33","24.894,70",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2022&id_ente=3552205
06.181 - Policiamento,"4.700.381,12","4.344.306,72","4.344.306,72","356.074,40","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2022&id_ente=3552205
06.182 - Defesa Civil,"374.498,31","263.668,31","263.668,31","110.830,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2022&id_ente=3552205
06.183 - Informação e Inteligência,"110.718,50","6.000,10","6.000,10","104.718,40","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2022&id_ente=3552205
