Ano,DC_Bruta,DC_Contratual,Emprestimos,Emp_Internos,Emp_Externos,Financiamentos,Fin_Internos,Precatorios_Vencidos,Precatorios_Total,Outras_Dividas,Deducoes,Disponibilidade_Caixa_Bruta,RP_Processados,DCL,RCL,DC_pct_RCL,DCL_pct_RCL,Limite_valor,Limite_pct_RCL,Limite_Alerta_valor,Passivo_Atuarial,Fonte_URL
2023,114911094.21,114911094.21,60916975.14,60916975.14,0.00,0.00,0.00,0.00,8849.61,0.00,171032533.76,208697358.92,36828364.11,-56121439.55,1291515258.88,8.9000,-4.3500,1549818310.66,120.0000,1394836479.59,429083049.06,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rgf?an_exercicio=2023&in_periodicidade=Q&nr_periodo=3&co_tipo_demonstrativo=RGF&co_poder=E&id_ente=1504208&no_anexo=RGF-Anexo%2002
