ano,municipio_ibge,municipio_nome,localidade_do_gasto_raw,numero_emenda,autor,partido,uf_autor,tipo_emenda,funcao,subfuncao,valor_empenhado,valor_liquidado,valor_pago,fonte_api
2019,3513603,Cunha,CUNHA - SP,201931910009,FLAVINHO,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"200.000,00","200.000,00","200.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3513603,Cunha,CUNHA PORÃ - SC,201910630007,VALDIR COLATTO,,,Emenda Individual - Transferências com Finalidade Definida,Agricultura,Promoção da produção agropecuária,"250.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3513603,Cunha,AFONSO CUNHA - MA,201937760001,VICTOR MENDES,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"294.394,00","294.394,00","294.394,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3513603,Cunha,FLORES DA CUNHA - RS,REL. GERAL,RELATOR GERAL,,,Emenda de Comissão,Desporto e lazer,Desporto comunitário,"477.500,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3513603,Cunha,AFONSO CUNHA - MA,201924350001,WALDIR MARANHAO,,,Emenda Individual - Transferências com Finalidade Definida,Assistência social,Assistência comunitária,"500.000,00","500.000,00","500.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3513603,Cunha,AFONSO CUNHA - MA,201937640012,SIMONE MORGADO,,,Emenda Individual - Transferências com Finalidade Definida,Assistência social,Assistência comunitária,"50,00","50,00","50,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3513603,Cunha,AFONSO CUNHA - MA,201922540005,EDISON LOBAO,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"500.000,00","500.000,00","500.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3513603,Cunha,AFONSO CUNHA - MA,201924350015,WALDIR MARANHAO,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Saneamento básico rural,"500.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3513603,Cunha,AFONSO CUNHA - MA,201924350016,WALDIR MARANHAO,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,infra-estrutura urbana,"70,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3513603,Cunha,EUCLIDES DA CUNHA - BA,201913550006,JOSE CARLOS ARAUJO,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"100,00","100,00","100,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3513603,Cunha,EUCLIDES DA CUNHA - BA,201913550001,JOSE CARLOS ARAUJO,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"1.000.000,00","1.000.000,00","1.000.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,3513603,Cunha,EUCLIDES DA CUNHA - BA,201912570002,BENITO GAMA,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"2.611.589,00","2.611.589,00","2.611.589,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
