Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,25173993.00,27532712.70,27368636.48,27368636.48,27368636.48,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2905404&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,992800.00,458750.40,412734.03,412734.03,412734.03,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2905404&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,3488967.00,3953489.31,3755525.97,3755525.97,3755525.97,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2905404&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,4573000.00,6082790.63,6064825.17,6064825.17,6064825.17,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2905404&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,883864.00,644365.33,621763.20,621763.20,621763.20,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2905404&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,888350.00,315150.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2905404&no_anexo=RREO-Anexo%2002&co_poder=E
Direitos da Cidadania,162200.00,73516.86,73516.86,73516.86,73516.86,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2905404&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,64615525.00,79240465.34,77710190.90,77395119.90,77395119.90,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2905404&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,3310628.00,7890103.12,7750659.09,7750659.09,7750659.09,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2905404&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,200980.00,50980.00,36234.02,36234.02,36234.02,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2905404&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,125000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2905404&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,6502000.00,6391139.81,6391139.81,6391139.81,6391139.81,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2905404&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,786000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2905404&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,12834395.00,15077462.42,12577630.21,12577630.21,12577630.21,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2905404&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,28768431.00,36686698.72,35299726.49,35299726.49,35299726.49,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2905404&no_anexo=RREO-Anexo%2002&co_poder=E
Segurança Pública,0.00,750060.00,619088.88,619088.88,619088.88,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2905404&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,170497.00,1392217.94,1332222.90,1332222.90,1332222.90,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2905404&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,4267265.00,3643723.85,3017570.21,3017570.21,3017570.21,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2905404&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,157743895.00,190183626.43,183031464.22,182716393.22,182716393.22,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2905404&no_anexo=RREO-Anexo%2002&co_poder=E
