Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,65281000.00,66104078.68,65819778.67,65417519.35,65417519.35,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2919553&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,5616000.00,3083235.21,2922682.89,2922682.89,2922682.89,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2919553&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,25612000.00,24502402.50,23804533.75,23681916.35,23681916.35,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2919553&no_anexo=RREO-Anexo%2002&co_poder=E
Ciência e Tecnologia,5538000.00,8226741.52,8157953.98,8083669.33,8083669.33,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2919553&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,7821000.00,50850.58,48351.22,48351.22,48351.22,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2919553&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,24079000.00,25075139.75,24912417.51,24905138.41,24905138.41,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2919553&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,19408000.00,7558972.86,7415688.34,7372183.32,7372183.32,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2919553&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,292645000.00,310454257.41,310414680.34,310344628.64,310344628.64,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2919553&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,32050000.00,63971327.98,63969966.43,63969966.43,63969966.43,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2919553&no_anexo=RREO-Anexo%2002&co_poder=E
Energia,27367000.00,15917100.00,15907849.74,15907849.74,15907849.74,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2919553&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,12444000.00,4937273.50,4810882.19,4809621.13,4809621.13,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2919553&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,100000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2919553&no_anexo=RREO-Anexo%2002&co_poder=E
Indústria,449000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2919553&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,42906000.00,42906000.00,38020318.86,36070957.78,36070957.78,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2919553&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,711000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2919553&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,1190000.00,1207465.09,1207465.09,1207465.09,1207465.09,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2919553&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,188477000.00,241896759.91,239678011.20,233467316.55,233467316.55,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2919553&no_anexo=RREO-Anexo%2002&co_poder=E
Segurança Pública,19497000.00,17466414.46,17392009.84,17380719.52,17380719.52,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2919553&no_anexo=RREO-Anexo%2002&co_poder=E
Trabalho,267000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2919553&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,10257000.00,710538.77,708776.20,708776.20,708776.20,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2919553&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,183979000.00,192979441.78,192735590.86,189842389.98,189842389.98,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2919553&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,965694000.00,1027048000.00,1017926957.11,1006141151.93,1006141151.93,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2919553&no_anexo=RREO-Anexo%2002&co_poder=E
