Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,4353800.00,4875914.34,4698765.17,4630930.33,4630930.33,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2803807&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,498800.00,705802.06,683813.92,683813.92,683813.92,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2803807&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,2997100.00,3122640.00,2779470.69,2731220.05,2731220.05,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2803807&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,1199400.00,3977125.52,3962526.47,3951316.47,3951316.47,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2803807&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,549000.00,666056.47,650818.36,614563.93,614563.93,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2803807&no_anexo=RREO-Anexo%2002&co_poder=E
Direitos da Cidadania,0.00,82662.80,81359.06,81359.06,81359.06,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2803807&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,11586200.00,14074094.83,13733191.60,13696345.97,13696345.97,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2803807&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,341000.00,828300.00,774298.26,774298.26,774298.26,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2803807&no_anexo=RREO-Anexo%2002&co_poder=E
Energia,578800.00,1174378.94,1073953.07,1032182.38,1032182.38,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2803807&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,437900.00,583986.24,558874.55,558874.55,558874.55,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2803807&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,2000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2803807&no_anexo=RREO-Anexo%2002&co_poder=E
Judiciária,667400.00,796330.57,785931.59,686136.59,686136.59,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2803807&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,2166000.00,2166000.00,1739403.60,1739403.60,1739403.60,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2803807&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,42000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2803807&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,2000.00,97509.07,97509.07,97509.07,97509.07,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2803807&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,7048400.00,7883543.16,7516914.89,7431670.37,7431670.37,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2803807&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,2228500.00,1007209.51,991414.67,991414.67,991414.67,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2803807&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,7301700.00,5007477.77,4927887.54,4737530.63,4737530.63,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2803807&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,42000000.00,47049031.28,45056132.51,44438569.85,44438569.85,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2803807&no_anexo=RREO-Anexo%2002&co_poder=E
