ano,competencia,tipo_transferencia,modalidade_transferencia,orgao_superior_codigo,orgao_superior_nome,unidade_gestora_codigo,unidade_gestora_nome,funcao_id,funcao_descricao,acao_id,acao_descricao,valor_transferido,municipio_ibge,municipio_nome,fonte_api
2025,2025-12,Não se aplica,EM EXECUÇÃO,49000,Ministério do Desenvolvimento Agrário e Agricultura Familiar,490051,SEC. DE AGRICULTURA FAMILIAR E AGROECOLOGIA,21,Organização agrária,983889,"O projeto objetiva apoiar iniciativas de inclusao socioprodutiva, mediante a adocao de principios e praticas de transicao agroecologica, por parte dos agricultores e agricultores, quilombolas e pescadores que praticam a apicultura e a meliponicultura, no litoral Sul de Pernambuco e litoral norte de Alagoas, especificamente, nos territorios da cidadania, da Mata Sul Pernambucana e Litoral Norte de Alagoas, especialmen",2176939.8,2601409,BARREIROS,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,Não se aplica,EM EXECUÇÃO,22000,Ministério da Agricultura e Pecuária,130141,"SUBSECRETARIA DE ORCAMENTO,PLANEJAMENTO E ADM",-1,Sem informação,988171,Aquisicao de Maquinas e Equipamentos,0,2601409,BARREIROS,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
