ano,competencia,tipo_transferencia,modalidade_transferencia,orgao_superior_codigo,orgao_superior_nome,unidade_gestora_codigo,unidade_gestora_nome,funcao_id,funcao_descricao,acao_id,acao_descricao,valor_transferido,municipio_ibge,municipio_nome,fonte_api
2025,2025-12,Não se aplica,EM EXECUÇÃO,49000,Ministério do Desenvolvimento Agrário e Agricultura Familiar,490052,"SEC. DE GOV. FUND., DES. TERR. E SOCIOAMBIENT",21,Organização agrária,977578,Apoiar o Desenvolvimento Territorial e a inclusao produtiva no meio rural atraves do Fortalecimento das Cooperativas de Energia Solar ligadas ao sistema UNICAFES no Estado de Santa Catarina,730000.0,4204202,CHAPECÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,Não se aplica,EM EXECUÇÃO,49000,Ministério do Desenvolvimento Agrário e Agricultura Familiar,490052,"SEC. DE GOV. FUND., DES. TERR. E SOCIOAMBIENT",21,Organização agrária,977299,"Terra Solidaria: Assistencia, formacao e transicao para a Agricultura Familiar: Implantacao de acoes de assessoria tecnica, formacao e estruturacao produtiva para agricultores familiares de Santa Catarina, com foco na transicao agroecologica via Sistema de Plantio Direto de Hortalicas e Graos (SPDH+).",1055000.0,4204202,CHAPECÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,Não se aplica,EM EXECUÇÃO,49000,Ministério do Desenvolvimento Agrário e Agricultura Familiar,490051,SEC. DE AGRICULTURA FAMILIAR E AGROECOLOGIA,21,Organização agrária,984176,"Promover estruturacao produtiva, orientacao tecnica, capacitacao e intercambios para agricultores familiares, quilombolas, atingidos por barragens, priorizando mulheres e jovens nos estados do RS, SC, PR, MS e SP, com foco na producao, beneficiamento e armazenamento de sementes crioulas, agroecologicas e tradicionais com vistas a enfrentar os desafios da seguranca e soberania alimentar e da geracao de renda.",3780000.0,4204202,CHAPECÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,Não se aplica,EM EXECUÇÃO,49000,Ministério do Desenvolvimento Agrário e Agricultura Familiar,490051,SEC. DE AGRICULTURA FAMILIAR E AGROECOLOGIA,21,Organização agrária,984086,"Producao e aplicacao de Bioinsumos  para  o  reequilibrio  dos  sistemas  produtivos da agricultura familiar, Apoiar acoes de  estruturacao  produtiva  e acesso a tecnologias sociais Garantir orientacao tecnica por assessoria agroecologica.Formacao  de  agentes  de  transicao  agroecologica  para Assentados(as) e Indigenas de Santa Catarina.",500000.0,4204202,CHAPECÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,Não se aplica,EM EXECUÇÃO,51000,Ministério do Esporte,180073,"SEC NAC ESP AMADOR, ED. LAZER E INC SOCIAL",-1,Sem informação,983015,"Implementacao e Desenvolvimento do Projeto Futebol para Todos, no Municipio de Chapeco/SC",0,4204202,CHAPECÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-07,Não se aplica,EM EXECUÇÃO,26000,Ministério da Educação,154003,FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR,12,Educação,975372,"Formacao de professores da rede publica de educacao basica, das redes de formacao por alternancia e do publico de demanda social, em dois cursos de segunda licenciatura:Segunda Licenciatura em Pedagogia Intercultural Indigena - Ipuacu - SC;Segunda Licenciatura Educacao Bilingue de Surdos - Chapeco - SC",154400.0,4204202,CHAPECÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,Não se aplica,EM EXECUÇÃO,49000,Ministério do Desenvolvimento Agrário e Agricultura Familiar,490052,"SEC. DE GOV. FUND., DES. TERR. E SOCIOAMBIENT",21,Organização agrária,977555,Realizacao de Seminarios Regionais para o Fortalecimento Produtivo e Organizativo no Planalto Norte Catarinense.,170000.0,4204202,CHAPECÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,Não se aplica,EM EXECUÇÃO,51000,Ministério do Esporte,180073,"SEC NAC ESP AMADOR, ED. LAZER E INC SOCIAL",27,Desporto e lazer,981173,"Implementacao e Desenvolvimento do Projeto Categorias de Base,  em Chapeco/SC",841775.99,4204202,CHAPECÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-09,TRANSFERENCIA LEGAL,ADIMPLENTE,24000,"Ministério da Ciência, Tecnologia e Inovação",240901,FUNDO NAC.DE DESENV. CIENT. E TECNOLOGICO,19,Ciência e Tecnologia,1AAZQF,"TÍTULO: SISTEMA AUTOMATIZADO COM ROBÓTICA AVANÇADA E INTELIGÊNCIA ARTIFICIAL PARA APANHA E CARREGAMENTO DE AVES DE CORTE EM GAIOLAS DE TRANSPORTE FRACIONADAS                                                     DESENVOLVER UM SISTEMA AUTOMATIZADO PARA O PROCESSO DE APANHA E       CARREGAMENTO DE AVES DE CORTE EM GAIOLAS DE TRANSPORTE FRACIONADO,    UTILIZANDO ROBÓTICA AVANÇADA E IA. ATUALMENTE A APANHA DE AVES É",3231000.0,4204202,CHAPECÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-11,TRANSFERENCIA LEGAL,ADIMPLENTE,24000,"Ministério da Ciência, Tecnologia e Inovação",240901,FUNDO NAC.DE DESENV. CIENT. E TECNOLOGICO,-1,Sem informação,1ABAAX,"TITULO:MAIZEDIT: INTEGRANDO ESTRATÉGIAS DE ENGENHARIA GENÉTICA PARA AUMENTO NA PRODUÇÃO SUSTENTÁVEL DE BIOETANOL                            O OBJETIVO DESTE PROJETO, IMPLEMENTADO PELA SEMPRE AGTECH COM O APOIO DA ICT (UFABC), É DESENVOLVER LINHAGENS HOMOZIGOTAS DE MILHO EDITADAS PARA MAXIMIZAR A EFICIÊNCIA NA PRODUÇÃO DE BIOETANOL E MELHORAR O     VALOR NUTRICIONAL DOS DDGS. UTILIZANDO UMA ABORDAGEM INTEGRADA",0,4204202,CHAPECÓ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
