ano,municipio_ibge,municipio_nome,localidade_do_gasto_raw,numero_emenda,autor,partido,uf_autor,tipo_emenda,funcao,subfuncao,valor_empenhado,valor_liquidado,valor_pago,fonte_api
2014,2400208,Assú,BATAGUASSU - MS,S/I,Sem informação,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"150.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2014,2400208,Assú,PIRASSUNUNGA - SP,S/I,Sem informação,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,infra-estrutura urbana,"245.850,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2014,2400208,Assú,ASSUNÇÃO - PB,S/I,Sem informação,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,infra-estrutura urbana,"245.850,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2014,2400208,Assú,ASSUNÇÃO DO PIAUÍ - PI,S/I,Sem informação,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,infra-estrutura urbana,"245.850,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2014,2400208,Assú,BATAGUASSU - MS,S/I,Sem informação,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,infra-estrutura urbana,"255.740,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2014,2400208,Assú,BATAGUASSU - MS,S/I,Sem informação,,,Emenda Individual - Transferências com Finalidade Definida,Agricultura,Promoção da produção agropecuária,"438.750,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2014,2400208,Assú,BATAGUASSU - MS,S/I,Sem informação,,,Emenda Individual - Transferências com Finalidade Definida,Comércio e serviços,Turismo,"487.500,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2014,2400208,Assú,PIRASSUNUNGA - SP,S/I,Sem informação,,,Emenda Individual - Transferências com Finalidade Definida,Desporto e lazer,Desporto comunitário,"497.250,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2014,2400208,Assú,IGARASSU - PE,S/I,Sem informação,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"1.289.686,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2014,2400208,Assú,PIRASSUNUNGA - SP,S/I,Sem informação,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"1.699.825,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2014,2400208,Assú,IGARASSU - PE,S/I,Sem informação,,,Emenda Individual - Transferências com Finalidade Definida,Comércio e serviços,Turismo,"1.982.500,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
