Ano,DC_Bruta,DC_Contratual,Emprestimos,Financiamentos,Precatorios,Deducoes,DCL,RCL,DC_pct_RCL,DCL_pct_RCL,Limite_valor,Limite_pct_RCL,Limite_Alerta_valor,Passivo_Atuarial,Fonte_URL
2022,39054563.51,34982405.59,34982405.59,0.00,4072157.92,780211159.89,-741156596.38,1618680771.57,2.4100,-45.8100,1941548659.14,119.9464,1747393793.23,2327086635.36,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rgf?an_exercicio=2022&in_periodicidade=Q&nr_periodo=3&co_tipo_demonstrativo=RGF&co_poder=E&id_ente=3520509&no_anexo=RGF-Anexo%2002
