Ano,Empenhado,Liquidado,Pago,RP_Nao_Processado,RP_Processado,Fonte_URL
2017,"4.524.589.363,03","4.393.788.147,70","4.387.283.487,99","130.801.215,33","6.504.659,71",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2017&no_anexo=DCA-Anexo%20I-E&id_ente=3550308
