ano,municipio_ibge,municipio_nome,localidade_do_gasto_raw,numero_emenda,autor,partido,uf_autor,tipo_emenda,funcao,subfuncao,valor_empenhado,valor_liquidado,valor_pago,fonte_api
2017,3101300,Alagoa,ALAGOA GRANDE - PB,S/I,Sem informação,,,Emenda de Relator,Saúde,Administração geral,"100.000,00","100.000,00","100.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,3101300,Alagoa,CONCEIÇÃO DAS ALAGOAS - MG,S/I,Sem informação,,,Emenda de Relator,Saúde,Administração geral,"200.000,00","200.000,00","200.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,3101300,Alagoa,ALAGOAS (UF),201722890005,RENAN CALHEIROS,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"299.950,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,3101300,Alagoa,ALAGOAS (UF),201729730010,PAULAO,,,Emenda Individual - Transferências com Finalidade Definida,Direitos da cidadania,Assistência à criança e ao adolescente,"399.888,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,3101300,Alagoa,ALAGOAS (UF),201727290009,ROSINHA DA ADEFAL,,,Emenda Individual - Transferências com Finalidade Definida,Agricultura,Promoção da produção agropecuária,"400.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,3101300,Alagoa,ALAGOAS (UF),201735420005,GIVALDO CARIMBAO,,,Emenda Individual - Transferências com Finalidade Definida,Direitos da cidadania,"Direitos individuais, coletivos e difusos","400.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,3101300,Alagoa,ALAGOAS (UF),201729070004,BENEDITO DE LIRA,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"440.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,3101300,Alagoa,ALAGOAS (UF),201738390004,NIVALDO ALBUQUERQUE,,,Emenda Individual - Transferências com Finalidade Definida,Assistência social,Alimentação e nutrição,"450.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,3101300,Alagoa,ALAGOA GRANDE - PB,S/I,Sem informação,,,Emenda de Relator,Agricultura,Promoção da produção agropecuária,"487.500,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,3101300,Alagoa,ALAGOAS (UF),201729730002,PAULAO,,,Emenda Individual - Transferências com Finalidade Definida,Educação,Ensino superior,"500.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
