ano,municipio_ibge,municipio_nome,localidade_do_gasto_raw,numero_emenda,autor,partido,uf_autor,tipo_emenda,funcao,subfuncao,valor_empenhado,valor_liquidado,valor_pago,fonte_api
2024,5002704,Campo Grande,CAMPO GRANDE - MS,202442790007,TEREZA CRISTINA,,,Emenda Individual - Transferências com Finalidade Definida,Assistência social,Assistência comunitária,"20,00","20,00","20,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2024,5002704,Campo Grande,CAMPO GRANDE - MS,202414510015,VANDER LOUBET,,,Emenda Individual - Transferências com Finalidade Definida,Cultura,Difusão cultural,"200.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2024,5002704,Campo Grande,CAMPO GRANDE - MS,202442790006,TEREZA CRISTINA,,,Emenda Individual - Transferências com Finalidade Definida,Assistência social,Assistência comunitária,"300.000,00","300.000,00","300.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2024,5002704,Campo Grande,CAMPO GRANDE - MS,202414510021,VANDER LOUBET,,,Emenda Individual - Transferências com Finalidade Definida,Cultura,Difusão cultural,"30,00","3.500,00","3.500,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2024,5002704,Campo Grande,CAMPO GRANDE - MS,202414510009,VANDER LOUBET,,,Emenda Individual - Transferências com Finalidade Definida,Comércio e serviços,Turismo,"40,00","3.500,00","2.828,21",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2024,5002704,Campo Grande,CAMPO GRANDE - MS,202444200006,MARCOS POLLON,,,Emenda Individual - Transferências com Finalidade Definida,Defesa nacional,Atenção básica,"449.162,66","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2024,5002704,Campo Grande,CAMPO GRANDE - MS,202414510003,VANDER LOUBET,,,Emenda Individual - Transferências com Finalidade Definida,Assistência social,Assistência comunitária,"50,00","50,00","50,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2024,5002704,Campo Grande,CAMPO GRANDE - MS,202444660017,RODOLFO NOGUEIRA,,,Emenda Individual - Transferências Especiais,Encargos especiais,Outras transferências,"650.000,00","650.000,00","650.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2024,5002704,Campo Grande,CAMPO GRANDE - MS,202444660010,RODOLFO NOGUEIRA,,,Emenda Individual - Transferências Especiais,Encargos especiais,Outras transferências,"87,00","87,00","87,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2024,5002704,Campo Grande,CAMPO GRANDE - MS,202444660012,RODOLFO NOGUEIRA,,,Emenda Individual - Transferências Especiais,Encargos especiais,Outras transferências,"1.000.000,00","1.000.000,00","1.000.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2024,5002704,Campo Grande,CAMPO GRANDE - MS,202444660015,RODOLFO NOGUEIRA,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"200,00","200,00","200,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2024,5002704,Campo Grande,CAMPO GRANDE - MS,202439640011,DR. LUIZ OVANDO,,,Emenda Individual - Transferências Especiais,Encargos especiais,Outras transferências,"2.780.000,00","2.780.000,00","2.780.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
