Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,2381367.00,3693341.53,3573615.77,3572691.77,3572691.77,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2405504&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,1225400.00,1961791.78,1820237.28,1501229.28,1501229.28,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2405504&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,2824390.00,1447546.32,918272.26,916732.26,916732.26,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2405504&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,12100.00,6050.26,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2405504&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,65450.00,199830.00,172880.00,172880.00,172880.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2405504&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,384750.00,85467.94,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2405504&no_anexo=RREO-Anexo%2002&co_poder=E
Direitos da Cidadania,18240.00,7940.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2405504&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,7858200.00,7027743.42,6909258.99,6908786.99,6908786.99,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2405504&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,375000.00,315379.74,253041.94,253041.94,253041.94,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2405504&no_anexo=RREO-Anexo%2002&co_poder=E
Essencial à Justiça,48300.00,104309.00,102075.44,102075.44,102075.44,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2405504&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,339250.00,34502.82,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2405504&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,339600.00,176862.40,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2405504&no_anexo=RREO-Anexo%2002&co_poder=E
Judiciária,4200.00,200.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2405504&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,1210205.00,1210205.00,1129951.49,1129951.49,1129951.49,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2405504&no_anexo=RREO-Anexo%2002&co_poder=E
Previdência Social,135200.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2405504&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,212000.00,212000.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2405504&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,247110.00,46110.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2405504&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,6268490.00,6432215.06,6261506.77,6257509.77,6257509.77,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2405504&no_anexo=RREO-Anexo%2002&co_poder=E
Trabalho,35420.00,884365.66,820800.00,820800.00,820800.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2405504&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,104900.00,1162.75,1162.75,1162.75,1162.75,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2405504&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,2286700.00,2829248.32,2810351.14,2414349.53,2414349.53,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2405504&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,26376272.00,26676272.00,24773153.83,24051211.22,24051211.22,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2405504&no_anexo=RREO-Anexo%2002&co_poder=E
