Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,5785000.00,6392899.69,6361112.15,6303066.63,6303066.63,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3514304&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,490000.00,566000.00,564697.90,562782.27,562782.27,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3514304&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,3280000.00,5057410.00,4389677.06,4323061.85,4323061.85,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3514304&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,250000.00,250000.00,69895.41,69895.41,69895.41,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3514304&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,570000.00,1065000.00,964609.71,895011.71,895011.71,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3514304&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,340000.00,796620.00,748463.76,719344.36,719344.36,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3514304&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,13420000.00,16951986.00,16633185.23,16558315.12,16558315.12,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3514304&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,435000.00,410169.41,396031.16,396031.16,396031.16,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3514304&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,15000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3514304&no_anexo=RREO-Anexo%2002&co_poder=E
Indústria,1150000.00,50000.00,1335.00,1335.00,1335.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3514304&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,1350000.00,1490000.00,1380410.33,1380410.33,1380410.33,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3514304&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,250000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3514304&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,10000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3514304&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,11930000.00,16002284.69,14988589.01,14746020.61,14746020.61,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3514304&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,1030000.00,1206000.00,1201721.22,1201721.22,1201721.22,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3514304&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,4695000.00,7932956.35,7884556.43,6508209.19,6508209.19,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3514304&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,45000000.00,58171326.14,55584284.37,53665204.86,53665204.86,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3514304&no_anexo=RREO-Anexo%2002&co_poder=E
