Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,6786997.00,8075300.01,8070901.65,8070901.65,8070901.65,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2202455&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,226848.63,231208.39,231207.75,231207.75,231207.75,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2202455&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,1337180.00,1033594.69,1031543.12,1031543.12,1031543.12,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2202455&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,647500.00,497965.20,497965.20,497965.20,497965.20,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2202455&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,276200.00,132060.20,130542.20,130542.20,130542.20,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2202455&no_anexo=RREO-Anexo%2002&co_poder=E
Direitos da Cidadania,88400.00,57842.03,56958.70,56958.70,56958.70,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2202455&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,11041375.62,12367850.31,12288000.79,12212922.79,12212922.79,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2202455&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,516800.00,1740135.76,1740135.76,1740135.76,1740135.76,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2202455&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,51200.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2202455&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,1380000.00,1462102.70,1461571.40,1461537.38,1461537.38,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2202455&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,225500.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2202455&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,472496.58,326289.68,326251.28,190070.90,190070.90,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2202455&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,8142410.00,7918634.22,7917068.69,7917068.69,7917068.69,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2202455&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,1477092.17,1142016.81,1138183.99,1138183.99,1138183.99,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2202455&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,32670000.00,34985000.00,34890330.53,34679038.13,34679038.13,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2202455&no_anexo=RREO-Anexo%2002&co_poder=E
