Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"124.394.846,90","111.567.591,21","111.551.562,44","12.827.255,69","16.028,77",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2024&id_ente=3525904
06.122 - Administração Geral,"75.596.904,26","75.576.181,62","75.563.270,67","20.722,64","12.910,95",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2024&id_ente=3525904
06.181 - Policiamento,"48.782.935,79","35.978.246,66","35.975.128,84","12.804.689,13","3.117,82",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2024&id_ente=3525904
06.182 - Defesa Civil,"15.006,85","13.162,93","13.162,93","1.843,92","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2024&id_ente=3525904
