Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"58.937.160,17","53.776.881,17","53.562.534,02","5.160.279,00","214.347,15",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2019&id_ente=3525904
06.122 - Administração Geral,"45.738.958,61","45.738.958,61","45.713.247,28","0,00","25.711,33",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2019&id_ente=3525904
06.181 - Policiamento,"12.549.722,39","7.484.754,23","7.311.263,02","5.064.968,16","173.491,21",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2019&id_ente=3525904
06.182 - Defesa Civil,"648.479,17","553.168,33","538.023,72","95.310,84","15.144,61",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2019&id_ente=3525904
