Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"48.867.466,34","45.699.754,81","43.689.806,59","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2016&id_ente=3525904
06.122 - Administração Geral,"42.011.792,24","40.955.346,66","40.515.632,72","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2016&id_ente=3525904
06.181 - Policiamento,"5.726.328,04","3.874.365,63","2.383.647,26","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2016&id_ente=3525904
06.182 - Defesa Civil,"826.714,15","577.868,11","498.352,20","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2016&id_ente=3525904
06.999 - Demais Subfunções Segurança Pública,"302.631,91","292.174,41","292.174,41","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2016&id_ente=3525904
