Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"38.852.852,40","36.397.612,41","36.350.819,02","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2015&id_ente=3525904
06.181 - Policiamento,"6.933.842,33","5.738.986,22","5.738.881,22","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2015&id_ente=3525904
06.182 - Defesa Civil,"837.110,31","606.116,77","584.714,52","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2015&id_ente=3525904
06.999 - Demais Subfunções Segurança Pública,"31.081.899,76","30.052.509,42","30.027.223,28","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2015&id_ente=3525904
