Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"62.403.055,64","56.940.896,63","56.718.654,01","5.462.159,01","222.242,62",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2021&id_ente=3525904
06.122 - Administração Geral,"47.873.137,08","47.873.137,08","47.848.254,21","0,00","24.882,87",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2021&id_ente=3525904
06.181 - Policiamento,"13.709.751,54","8.476.273,36","8.293.376,13","5.233.478,18","182.897,23",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2021&id_ente=3525904
06.182 - Defesa Civil,"820.167,02","591.486,19","577.023,67","228.680,83","14.462,52",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2021&id_ente=3525904
