ano_coleta,fonte_url_pagina,fonte_url_arquivo,arquivo_origem,BLOCO,GRUPO,ESTRATÉGIA,UF,MUNICIPIO,CO_MUNICIPIO_IBGE,QT_POPULACAO,NU_ANO_REFERENCIA_IBGE,CNPJ,ENTIDADE,BANCO,AGENCIA,CONTA,TP_REPASSE,TP_REPASSE_ESTADO,ST_FAF,ST_HU,DT_ULTIMA_LIBERACAO,VL_BRUTO,VL_LIQUIDO,VL_SALDO_CONTA,DT_SALDO_CONTA
2022,https://portalfns.saude.gov.br/wp-content/uploads/2023/01/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,https://portalfns.saude.gov.br/wp-content/uploads/2023/01/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,/home/sallumc/Documents/Omega/02-repos/00-anatomia-do-gasto/data/raw/_shared/fns/repasses_faf_com_populacao/2022/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,Estruturação da Rede de Serviços Públicos de Saúde (INVESTIMENTO),ATENÇÃO PRIMÁRIA,ESTRUTURAÇÃO DA REDE DE SERVIÇOS DE ATENÇÃO PRIMÁRIA DE SAÚDE,SP,DIADEMA,351380,429550,2021,11862440000174,FUNDO MUNICIPAL DE SAUDE DE DIADEMA,104,002488,0066240524,MUNICIPAL,N,S,N,23/06/22,99961,99961,"1877681,06",30/12/22
2022,https://portalfns.saude.gov.br/wp-content/uploads/2023/01/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,https://portalfns.saude.gov.br/wp-content/uploads/2023/01/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,/home/sallumc/Documents/Omega/02-repos/00-anatomia-do-gasto/data/raw/_shared/fns/repasses_faf_com_populacao/2022/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ASSISTÊNCIA FARMACÊUTICA,CV19 - CORONAVIRUS (COVID-19)  ,SP,DIADEMA,351380,429550,2021,11862440000174,FUNDO MUNICIPAL DE SAUDE DE DIADEMA,104,002488,0066240516,MUNICIPAL,N,S,N,17/10/22,"332585,9","332585,9","21071,14",30/12/22
2022,https://portalfns.saude.gov.br/wp-content/uploads/2023/01/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,https://portalfns.saude.gov.br/wp-content/uploads/2023/01/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,/home/sallumc/Documents/Omega/02-repos/00-anatomia-do-gasto/data/raw/_shared/fns/repasses_faf_com_populacao/2022/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ASSISTÊNCIA FARMACÊUTICA,CV19 - CORONAVIRUS (COVID-19)  ,SP,DIADEMA,351380,429550,2021,11862440000174,FUNDO MUNICIPAL DE SAUDE DE DIADEMA,001,00717X,000001238736,MUNICIPAL,N,S,N,15/12/22,"66517,18","66517,18","3537800,35",30/12/22
2022,https://portalfns.saude.gov.br/wp-content/uploads/2023/01/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,https://portalfns.saude.gov.br/wp-content/uploads/2023/01/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,/home/sallumc/Documents/Omega/02-repos/00-anatomia-do-gasto/data/raw/_shared/fns/repasses_faf_com_populacao/2022/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ASSISTÊNCIA FARMACÊUTICA,ORGANIZAÇÃO DOS SERVIÇOS DE ASSISTÊNCIA FARMACÊUTICA NO SUS,SP,DIADEMA,351380,429550,2021,11862440000174,FUNDO MUNICIPAL DE SAUDE DE DIADEMA,001,00717X,000001238736,MUNICIPAL,N,S,N,28/12/22,12000,12000,"3537800,35",30/12/22
2022,https://portalfns.saude.gov.br/wp-content/uploads/2023/01/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,https://portalfns.saude.gov.br/wp-content/uploads/2023/01/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,/home/sallumc/Documents/Omega/02-repos/00-anatomia-do-gasto/data/raw/_shared/fns/repasses_faf_com_populacao/2022/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ASSISTÊNCIA FARMACÊUTICA,ORGANIZAÇÃO DOS SERVIÇOS DE ASSISTÊNCIA FARMACÊUTICA NO SUS,SP,DIADEMA,351380,429550,2021,11862440000174,FUNDO MUNICIPAL DE SAUDE DE DIADEMA,104,002488,0066240516,MUNICIPAL,N,S,N,31/08/22,12000,12000,"21071,14",30/12/22
2022,https://portalfns.saude.gov.br/wp-content/uploads/2023/01/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,https://portalfns.saude.gov.br/wp-content/uploads/2023/01/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,/home/sallumc/Documents/Omega/02-repos/00-anatomia-do-gasto/data/raw/_shared/fns/repasses_faf_com_populacao/2022/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ASSISTÊNCIA FARMACÊUTICA,PROMOÇÃO DA ASSISTÊNCIA FARMACÊUTICA E INSUMOS ESTRATÉGICOS NA ATENÇÃO PRIMÁRIA EM SAÚDE,SP,DIADEMA,351380,429550,2021,11862440000174,FUNDO MUNICIPAL DE SAUDE DE DIADEMA,001,00717X,000001238736,MUNICIPAL,N,S,N,09/12/22,"416819,26","416819,26","3537800,35",30/12/22
2022,https://portalfns.saude.gov.br/wp-content/uploads/2023/01/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,https://portalfns.saude.gov.br/wp-content/uploads/2023/01/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,/home/sallumc/Documents/Omega/02-repos/00-anatomia-do-gasto/data/raw/_shared/fns/repasses_faf_com_populacao/2022/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ASSISTÊNCIA FARMACÊUTICA,PROMOÇÃO DA ASSISTÊNCIA FARMACÊUTICA E INSUMOS ESTRATÉGICOS NA ATENÇÃO PRIMÁRIA EM SAÚDE,SP,DIADEMA,351380,429550,2021,11862440000174,FUNDO MUNICIPAL DE SAUDE DE DIADEMA,104,002488,0066240516,MUNICIPAL,N,S,N,17/10/22,"2084096,3","2084096,3","21071,14",30/12/22
2022,https://portalfns.saude.gov.br/wp-content/uploads/2023/01/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,https://portalfns.saude.gov.br/wp-content/uploads/2023/01/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,/home/sallumc/Documents/Omega/02-repos/00-anatomia-do-gasto/data/raw/_shared/fns/repasses_faf_com_populacao/2022/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ATENÇÃO DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,ATENÇÃO À SAÚDE DA POPULAÇÃO PARA PROCEDIMENTOS NO MAC,SP,DIADEMA,351380,429550,2021,11862440000174,FUNDO MUNICIPAL DE SAUDE DE DIADEMA,001,00717X,000001238736,MUNICIPAL,N,S,N,06/12/22,"8143392,59","8136432,59","3537800,35",30/12/22
2022,https://portalfns.saude.gov.br/wp-content/uploads/2023/01/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,https://portalfns.saude.gov.br/wp-content/uploads/2023/01/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,/home/sallumc/Documents/Omega/02-repos/00-anatomia-do-gasto/data/raw/_shared/fns/repasses_faf_com_populacao/2022/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ATENÇÃO DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,ATENÇÃO À SAÚDE DA POPULAÇÃO PARA PROCEDIMENTOS NO MAC,SP,DIADEMA,351380,429550,2021,11862440000174,FUNDO MUNICIPAL DE SAUDE DE DIADEMA,104,002488,0066240516,MUNICIPAL,N,S,N,05/10/22,"39350754,4","39315954,4","21071,14",30/12/22
2022,https://portalfns.saude.gov.br/wp-content/uploads/2023/01/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,https://portalfns.saude.gov.br/wp-content/uploads/2023/01/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,/home/sallumc/Documents/Omega/02-repos/00-anatomia-do-gasto/data/raw/_shared/fns/repasses_faf_com_populacao/2022/REPASSE-FAF-COM-POPULACAO-v4-2022.csv,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ATENÇÃO DE MÉDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,COVID-19 - MEDIDA PROVISORIA N. 1.062 DE 09/08/21 - SAES,SP,DIADEMA,351380,429550,2021,11862440000174,FUNDO MUNICIPAL DE SAUDE DE DIADEMA,104,002488,0066240516,MUNICIPAL,N,S,N,03/01/22,1440000,1440000,"21071,14",30/12/22
