Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,29533605.38,65203581.12,53622392.34,37533967.22,34119484.58,3414482.64,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3506607&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,393000.00,288510.00,250234.37,250234.37,250234.37,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3506607&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,10003002.86,13062112.86,8842005.50,7962047.95,7962047.95,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3506607&no_anexo=RREO-Anexo%2002&co_poder=E
Comunicações,504330.00,471180.00,426470.05,325099.36,325099.36,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3506607&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,462000.00,291858.00,160647.12,159957.12,159957.12,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3506607&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,1153650.00,2186922.50,2012225.05,1984715.05,1984715.05,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3506607&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,169650.00,528870.00,505644.98,473016.23,473016.23,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3506607&no_anexo=RREO-Anexo%2002&co_poder=E
Direitos da Cidadania,406500.00,710020.00,635546.57,633997.47,633997.47,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3506607&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,38419120.00,49133660.77,42399744.16,40721857.43,40721857.43,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3506607&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,1048500.00,598281.00,551449.45,516493.30,516493.30,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3506607&no_anexo=RREO-Anexo%2002&co_poder=E
Judiciária,430500.00,599348.00,572986.19,572986.19,572986.19,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3506607&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,2523414.00,1288.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3506607&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,23143707.14,30131722.93,28597958.50,27895681.45,27895681.45,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3506607&no_anexo=RREO-Anexo%2002&co_poder=E
Segurança Pública,159120.00,929640.00,897614.13,897614.13,897614.13,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3506607&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,108350099.38,164136995.18,139474918.41,119927667.27,116513184.63,3414482.64,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3506607&no_anexo=RREO-Anexo%2002&co_poder=E
