Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"1.928.385,38","1.592.856,17","1.417.416,75","335.529,21","175.439,42",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2025&id_ente=3506003
06.182 - Defesa Civil,"1.928.385,38","1.592.856,17","1.417.416,75","335.529,21","175.439,42",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2025&id_ente=3506003
