Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"2.110.061,97","1.149.618,04","1.136.210,47","960.443,93","13.407,57",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2018&id_ente=3506003
06.182 - Defesa Civil,"2.110.061,97","1.149.618,04","1.136.210,47","960.443,93","13.407,57",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2018&id_ente=3506003
