Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"6.788.623,87","4.840.111,29","4.711.929,15","1.948.512,58","128.182,14",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2024&id_ente=3506003
06.182 - Defesa Civil,"6.788.623,87","4.840.111,29","4.711.929,15","1.948.512,58","128.182,14",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2024&id_ente=3506003
