ano,competencia,tipo_transferencia,modalidade_transferencia,orgao_superior_codigo,orgao_superior_nome,unidade_gestora_codigo,unidade_gestora_nome,funcao_id,funcao_descricao,acao_id,acao_descricao,valor_transferido,municipio_ibge,municipio_nome,fonte_api
2025,2025-11,Não se aplica,EM EXECUÇÃO,81000,Ministério dos Direitos Humanos e Cidadania,810010,SEC.NAC. DOS DIR. P/A CRIANCA E O ADOLESCENTE,14,Direitos da cidadania,983905,"Capacitar agentes do Sistema de Garantia de Direitos, em regioes do Estado de Sao Paulo e de forma remota, para identificar, prevenir e encaminhar situacoes de violencia contra criancas e adolescentes.",500000.0,3302007,ITAGUAÍ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,Não se aplica,EM EXECUÇÃO,55000,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",550009,DPTO. APOIO E ACOLHIM. AT. EM ALCOOL E DROGAS,08,Assistência social,983223,"Fomentar prestacao de servicos para capacitacao de profissionais e acolhidos em fase final de tratamento no Instituto Casa do Pai-RJ e Comunidades Terapeuticas do Rio de Janeiro com contratacao empresa juridica para fornecer Servicos de Capacitacao Pedagogica, contratacao empresa juridica para fornecer Servicos para a realizacao dos eventos, contratacao de Coordenador de Projetos e Analista Administrativo, visando pr",475985.0,3302007,ITAGUAÍ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-05,TRANSFERENCIA LEGAL,ADIMPLENTE,24000,"Ministério da Ciência, Tecnologia e Inovação",240901,FUNDO NAC.DE DESENV. CIENT. E TECNOLOGICO,-1,Sem informação,1AAXIX,"TÍTULO: FÁBRICAS DE INOVAÇÃO SOLIDÁRIA PARA A CADEIA SOCIOPRODUTIVA FAMILIAR DO AIPIM EM BASES AGROECOLÓGICAS NA REGIÃO METROPOLITANA DO ERJIMPLANTAR FÁBRICAS DE INOVAÇÃO SOLIDÁRIA PARA FORTALECER A CADEIA     SOCIOPRODUTIVA DO AIPIM EM BASES AGROECOLÓGICAS NA REGIÃO             METROPOLITANA DO RIO DE JANEIRO. O PROJETO INTEGRA AGRICULTORES       FAMILIARES, PESQUISADORES, ESTUDANTES E EXTENSIONISTAS NA CRIAÇÃO DA",0,3302007,ITAGUAÍ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-11,Não se aplica,EM EXECUÇÃO,51000,Ministério do Esporte,180073,"SEC NAC ESP AMADOR, ED. LAZER E INC SOCIAL",27,Desporto e lazer,976438,"Implementacao e Desenvolvimento do Projeto Alem do Tatame, no Estado do Rio de Janeiro",196000.0,3302007,ITAGUAÍ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,Não se aplica,EM EXECUÇÃO,30000,Ministério da Justiça e Segurança Pública,200246,FUNDO NACIONAL ANTIDROGAS,06,Segurança pública,978541,"Implementacao do projeto Empreender 4 visando o Fortalecimento da autoestima, valorizacao pessoal e promocao da autonomia socioeconomica de pessoas em situacao de vulnerabilidade social, por meio de acoes integradas de capacitacao profissional com foco na prevencao e geracao de renda.",300000.0,3302007,ITAGUAÍ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-04,TRANSFERENCIA LEGAL,ADIMPLENTE,24000,"Ministério da Ciência, Tecnologia e Inovação",240901,FUNDO NAC.DE DESENV. CIENT. E TECNOLOGICO,19,Ciência e Tecnologia,1AAXDR,"TÍTULO: RECUPERAÇÃO DE EQUIPAMENTOS MULTIDISCIPLINARES: INTEGRANDO A  PESQUISA DA UFRRJ                                                     ESTE PROJETO TEM POR OBJETIVO GERAL PROMOVER CONDIÇÕES PARA RECUPERAR E ATUALIZAR ALGUNS EQUIPAMENTOS DE PESQUISA DOS LABORATÓRIOS LSP, CERME LABEVIB (ESTES DOIS ÚLTIMOS VINCULADOS A CAM-UFRRJ), DE MANEIRA A   PERMITIR O DESENVOLVIMENTO DAS ATIVIDADES ACADÊMICAS, EXTENSIONISTAS E",8730932.29,3302007,ITAGUAÍ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-03,TRANSFERENCIA LEGAL,ADIMPLENTE,24000,"Ministério da Ciência, Tecnologia e Inovação",240901,FUNDO NAC.DE DESENV. CIENT. E TECNOLOGICO,19,Ciência e Tecnologia,1AAXBH,"TITULO:FORTALECIMENTO DA INFRAESTRUTURA DE PRESERVAÇÃO E DISPONIBILIZAÇÃO DE ACERVOS HISTÓRICOS E CULTURAIS DA UFRRJ.                       . DIGITALIZAR, CATALOGAR E DISPONIBILIZAR PARA ACESSO ONLINE AS       COLEÇÕES REFERENTES À ATUAÇÃO PASTORAL DA IGREJA CATÓLICA NO PERÍODO  DE RESISTÊNCIA À DITADURA MILITAR QUE INTEGRAM O ACERVO DO ARQUIVO    HISTÓRICO DA CÚRIA DIOCESANA DE NOVA IGUAÇU;",5390251.98,3302007,ITAGUAÍ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,Não se aplica,EM EXECUÇÃO,26000,Ministério da Educação,157241,CEF - PAC/FNDE,12,Educação,979313,"A presente proposta tem por objeto a construcao da Creche de Educacao Infantil Parque Primavera, Itaguai/RJ -FNDE - Creche Tipo 2.",194174.12,3302007,ITAGUAÍ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,Não se aplica,EM EXECUÇÃO,51000,Ministério do Esporte,180006,CEF/MINISTERIO DO ESPORTE,-1,Sem informação,987937,"Construcao do Espaco Esportivo Comunitario, no Municipio de Itaguai/RJ.",0,3302007,ITAGUAÍ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,Não se aplica,EM EXECUÇÃO,51000,Ministério do Esporte,180073,"SEC NAC ESP AMADOR, ED. LAZER E INC SOCIAL",-1,Sem informação,988770,Apoio a Realizacao do Evento Vida em Movimento no Estado do Rio de Janeiro,0,3302007,ITAGUAÍ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
