ano,municipio_ibge,municipio_nome,localidade_do_gasto_raw,numero_emenda,autor,partido,uf_autor,tipo_emenda,funcao,subfuncao,valor_empenhado,valor_liquidado,valor_pago,fonte_api
2017,2414704,Várzea,VÁRZEA GRANDE - PI,S/I,Sem informação,,,Emenda de Relator,Saúde,Saneamento básico rural,"250.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,2414704,Várzea,VÁRZEA BRANCA - PI,S/I,Sem informação,,,Emenda de Relator,Saúde,Saneamento básico rural,"250.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,2414704,Várzea,VÁRZEA GRANDE - MT,201731010004,FABIO GARCIA,,,Emenda Individual - Transferências com Finalidade Definida,Ciência e Tecnologia,Promoção comercial,"283.184,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,2414704,Várzea,VÁRZEA - PB,201724490010,EFRAIM FILHO,,,Emenda Individual - Transferências com Finalidade Definida,Gestão ambiental,Recursos hídricos,"300.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,2414704,Várzea,VÁRZEA DA ROÇA - BA,S/I,Sem informação,,,Emenda de Bancada,Saúde,Saneamento básico urbano,"355.446,43","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,2414704,Várzea,VÁRZEA DA PALMA - MG,S/I,Sem informação,,,Emenda de Relator,Saúde,Administração geral,"400.000,00","400.000,00","400.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,2414704,Várzea,CAREIRO DA VÁRZEA - AM,S/I,Sem informação,,,Emenda de Relator,Saúde,Administração geral,"400.000,00","400.000,00","400.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,2414704,Várzea,VÁRZEA GRANDE - PI,S/I,Sem informação,,,Emenda de Relator,Desporto e lazer,Desporto comunitário,"487.500,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,2414704,Várzea,VÁRZEA PAULISTA - SP,201737290004,MIGUEL HADDAD,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"799.995,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,2414704,Várzea,CAREIRO DA VÁRZEA - AM,S/I,Sem informação,,,Emenda de Bancada,Saúde,Administração geral,"1.015.498,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,2414704,Várzea,VÁRZEA ALEGRE - CE,S/I,Sem informação,,,Emenda de Relator,Saúde,Administração geral,"1.031.218,00","900.000,00","900.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
