Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,7959000.00,8413700.00,7534659.11,7534659.11,7534659.11,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2905008&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,1711000.00,1130500.00,861148.16,861148.16,861148.16,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2905008&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,6173000.00,5457472.00,4575839.85,4575839.85,4575839.85,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2905008&no_anexo=RREO-Anexo%2002&co_poder=E
Comunicações,73000.00,5000.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2905008&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,2212000.00,4260200.00,4018575.10,4018575.10,4018575.10,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2905008&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,1001000.00,729000.00,538699.79,538699.79,538699.79,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2905008&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,53617000.00,50536700.00,49010636.20,49010636.20,49010636.20,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2905008&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,3114000.00,2894100.00,2633820.31,2633820.31,2633820.31,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2905008&no_anexo=RREO-Anexo%2002&co_poder=E
Energia,395000.00,447000.00,428517.51,428517.51,428517.51,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2905008&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,351000.00,13000.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2905008&no_anexo=RREO-Anexo%2002&co_poder=E
