ano,competencia,tipo_transferencia,modalidade_transferencia,orgao_superior_codigo,orgao_superior_nome,unidade_gestora_codigo,unidade_gestora_nome,funcao_id,funcao_descricao,acao_id,acao_descricao,valor_transferido,municipio_ibge,municipio_nome,fonte_api
2024,2024-08,Não se aplica,EM EXECUÇÃO,56000,Ministério das Cidades,175004,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,15,Urbanismo,966198,Intervencoes de Qualificacao viaria no Perimetro Urbano do Municipio de Ilheus.,481104.0,2913606,ILHÉUS,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,EM EXECUÇÃO,26000,Ministério da Educação,153173,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,-1,Sem informação,973514,"Aquisicao de equipamentos e mobiliarios para aparelhar as unidades universitarias, proporcionando as condicoes necessarias ao melhor desempenho das atividades de ensino, pesquisa e extensao.",0,2913606,ILHÉUS,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-11,Não se aplica,EM EXECUÇÃO,56000,Ministério das Cidades,175004,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,-1,Sem informação,969321,Elaboracao de projetos de drenagem no municipio de Ilheus.,0,2913606,ILHÉUS,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-01,Não se aplica,PRESTAÇÃO DE CONTAS ENVIADA PARA ANÁLISE,42000,Ministério da Cultura,340051,"SEC.DE FORM.ARTISTICA E CULT,LIVRO E LEITURA",13,Cultura,949550,"Promover a formacao e capacitacao em arte, cultura e novas midias para indigenas de todas as regioes do Brasil e da Abya Yala, atraves da realizacao de diversos cursos modulares online promovidos desde Ilheus/ BA.",250000.0,2913606,ILHÉUS,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-07,Não se aplica,EM EXECUÇÃO,56000,Ministério das Cidades,175004,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,-1,Sem informação,964966,Obras de Contencao de Encostas no Municipio de ILHEUS - BA,0,2913606,ILHÉUS,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,EM EXECUÇÃO,26000,Ministério da Educação,153173,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,-1,Sem informação,973424,"Fortalecer as acoes e projetos de Pesquisa, Ensino e Extensao do Centro de Estudos do Atlantico e das Diasporas Africanas da Universidade Estadual de Santa Cruz visando instrumentalizacao dos discentes de graduacao para a producao, revisao e difusao conhecimentos sobre os impactos do racismo e dos preconceitos raciais e de genero da populacao brasileiras, bem como, para proposicao e execucao de estrategias de cuidado",0,2913606,ILHÉUS,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
