Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,8261617.00,16578634.37,15857459.67,15639048.79,15639048.79,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2702504&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,1964214.00,2489304.37,2437644.35,2127183.56,2127183.56,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2702504&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,2721405.00,3622090.66,1842595.83,1824682.83,1824682.83,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2702504&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,364721.00,2441842.31,2346975.31,2275171.68,2275171.68,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2702504&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,643003.00,97989.00,11249.00,11249.00,11249.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2702504&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,34615688.00,38180713.33,30584402.68,29517139.70,29517139.70,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2702504&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,768172.00,1838928.26,1834335.60,1834335.60,1834335.60,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2702504&no_anexo=RREO-Anexo%2002&co_poder=E
Energia,50000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2702504&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,211024.00,114217.00,86623.60,86623.60,86623.60,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2702504&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,6105693.00,2408006.03,201197.76,201197.76,201197.76,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2702504&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,1958748.00,1960332.03,1960332.03,1960332.03,1960332.03,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2702504&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,66254.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2702504&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,765509.00,120224.74,14945.20,14945.20,14945.20,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2702504&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,14904622.00,19855487.86,15285486.12,14333407.10,14333407.10,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2702504&no_anexo=RREO-Anexo%2002&co_poder=E
Segurança Pública,248784.00,63895.00,63545.01,63545.01,63545.01,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2702504&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,505674.00,89170.72,5982.00,5982.00,5982.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2702504&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,7051614.00,10110229.06,9781982.53,9536093.64,9536093.64,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2702504&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,81206742.00,99971064.74,82314756.69,79430937.50,79430937.50,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2702504&no_anexo=RREO-Anexo%2002&co_poder=E
