Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,3757222.89,5396846.46,5273494.66,5271779.01,5256679.87,15099.14,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2200905&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,342000.00,591665.80,585434.74,585434.74,585434.74,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2200905&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,1506286.00,1452590.00,1132553.80,1128917.80,1125914.80,3003.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2200905&no_anexo=RREO-Anexo%2002&co_poder=E
Comunicações,7000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2200905&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,296000.00,294275.00,279315.56,279315.56,279315.56,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2200905&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,272720.00,483301.57,480563.04,480563.04,480563.04,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2200905&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,7575500.00,8796402.14,8355851.80,8304279.80,7822603.73,481676.07,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2200905&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,160000.00,187570.00,173591.17,164730.22,164730.22,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2200905&no_anexo=RREO-Anexo%2002&co_poder=E
Energia,1545000.00,153200.00,105967.26,105967.26,105967.26,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2200905&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,55000.00,222187.36,221146.25,221146.25,221146.25,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2200905&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,3852000.00,15654.68,13626.21,13626.21,13626.21,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2200905&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,710000.00,924486.00,834727.88,834727.88,827011.94,7715.94,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2200905&no_anexo=RREO-Anexo%2002&co_poder=E
Previdência Social,2172500.00,2973860.00,2536158.07,2527908.10,2502860.11,25047.99,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2200905&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,224000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2200905&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,150000.00,100700.00,89772.56,89772.56,89772.56,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2200905&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,6999165.00,9147336.55,8945177.12,8945177.12,8822703.17,122473.95,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2200905&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,81100.00,36100.00,33600.00,33600.00,33600.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2200905&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,1561700.00,2177448.57,2121182.90,2121182.90,2106792.60,14390.30,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2200905&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,31267193.89,32953624.13,31182163.02,31108128.45,30438722.06,669406.39,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2200905&no_anexo=RREO-Anexo%2002&co_poder=E
