ano,municipio_ibge,municipio_nome,localidade_do_gasto_raw,numero_emenda,autor,partido,uf_autor,tipo_emenda,funcao,subfuncao,valor_empenhado,valor_liquidado,valor_pago,fonte_api
2020,2901007,Amargosa,AMARGOSA - BA,202036940018,JORGE SOLLA,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Administração geral,"20,00","20,00","20,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2020,2901007,Amargosa,AMARGOSA - BA,202038950005,ABILIO SANTANA,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"765.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
