Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,3687300.00,6230260.90,5949355.20,5948383.20,5948383.20,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2200103&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,537100.00,416600.00,241573.29,241573.29,241573.29,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2200103&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,835600.00,1249300.00,962573.34,962573.34,962573.34,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2200103&no_anexo=RREO-Anexo%2002&co_poder=E
Comunicações,49400.00,34400.00,29200.00,29200.00,29200.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2200103&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,344100.00,139600.00,51177.86,51177.86,51177.86,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2200103&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,610900.00,318900.00,168987.89,167198.42,167198.42,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2200103&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,9226300.00,9924634.06,8569563.82,8555231.10,8555231.10,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2200103&no_anexo=RREO-Anexo%2002&co_poder=E
Energia,122500.00,179500.00,166066.90,166066.90,166066.90,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2200103&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,88500.00,93500.00,35994.60,35994.60,35994.60,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2200103&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,165000.00,35000.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2200103&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,679800.00,886339.10,753269.33,753269.33,753269.33,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2200103&no_anexo=RREO-Anexo%2002&co_poder=E
Previdência Social,1834665.00,2162265.00,1978501.54,1978501.54,1978501.54,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2200103&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,543500.00,374400.00,215661.20,215661.20,215661.20,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2200103&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,6113385.00,8046150.94,7240073.66,7239624.87,7239624.87,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2200103&no_anexo=RREO-Anexo%2002&co_poder=E
Trabalho,29700.00,29700.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2200103&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,790000.00,628600.00,546918.94,546918.94,546918.94,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2200103&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,3242700.00,988900.00,751573.56,751573.56,751573.56,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2200103&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,28900450.00,31738050.00,27660491.13,27642948.15,27642948.15,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2200103&no_anexo=RREO-Anexo%2002&co_poder=E
