Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,5293400.00,5424341.56,4827149.80,4802749.80,4375157.26,427592.54,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5220280&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,2144700.00,3045586.22,2387788.43,2387788.43,2387788.43,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5220280&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,1250000.00,1752164.26,1379805.41,1379805.41,1348478.74,31326.67,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5220280&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,1357000.00,2637690.90,2414370.90,2414370.90,2414370.90,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5220280&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,396900.00,413505.37,265541.08,265541.08,265541.08,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5220280&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,5019500.00,5712781.71,5478362.59,5478362.59,5032340.09,446022.50,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5220280&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,575000.00,434322.01,422528.36,422528.36,422528.36,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5220280&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,668300.00,739976.91,372209.47,363209.47,363209.47,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5220280&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,390000.00,110000.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5220280&no_anexo=RREO-Anexo%2002&co_poder=E
Judiciária,31000.00,6538.62,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5220280&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,1700000.00,1700000.00,1696543.71,1696543.71,1680799.99,15743.72,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5220280&no_anexo=RREO-Anexo%2002&co_poder=E
Previdência Social,1900000.00,2637308.46,2629372.93,2624232.32,2624232.32,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5220280&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,440000.00,440000.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5220280&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,6600000.00,11218277.65,9374743.41,8472200.90,8074128.12,398072.78,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5220280&no_anexo=RREO-Anexo%2002&co_poder=E
Segurança Pública,54000.00,45502.69,30218.87,30218.87,30218.87,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5220280&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,351500.00,149375.12,131347.50,131347.50,131347.50,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5220280&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,5828700.00,6817506.52,4867263.85,4497263.85,4497263.85,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5220280&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,34000000.00,43284878.00,36277246.31,34966163.19,33647404.98,1318758.21,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5220280&no_anexo=RREO-Anexo%2002&co_poder=E
