ano,municipio,ibge6,percentual_asps,despesa_saude_total,receita_impostos,despesa_saude_por_hab,pct_transferencias_sus,limite_constitucional_pct,situacao,fase
2017,sao_paulo,355030,19.92,6148257934.75,30858898536.67,7976147612.96,21.58,15,cumprido,previsto
