ano,municipio,ibge6,percentual_asps,despesa_saude_total,receita_impostos,despesa_saude_por_hab,pct_transferencias_sus,limite_constitucional_pct,situacao,fase
2022,sao_paulo,355030,20.40,10617448047.90,52038769400.28,13183700466.28,16.58,15,cumprido,previsto
