ano,municipio,ibge6,percentual_asps,despesa_saude_total,receita_impostos,despesa_saude_por_hab,pct_transferencias_sus,limite_constitucional_pct,situacao,fase
2018,sao_paulo,355030,19.02,6324275342.50,33258000327.98,8151205604.03,21.89,15,cumprido,previsto
