ano,municipio,ibge6,percentual_asps,despesa_saude_total,receita_impostos,despesa_saude_por_hab,pct_transferencias_sus,limite_constitucional_pct,situacao,fase
2016,sao_paulo,355030,21.47,6129101452.55,28545595637.02,8098700161.79,21.44,15,cumprido,previsto
