ano,municipio,ibge6,percentual_asps,despesa_saude_total,receita_impostos,despesa_saude_por_hab,pct_transferencias_sus,limite_constitucional_pct,situacao,fase
2021,sao_paulo,355030,20.92,9763693462.97,46672581222.08,12504960121.59,22.18,15,cumprido,previsto
