ano,competencia,tipo_transferencia,modalidade_transferencia,orgao_superior_codigo,orgao_superior_nome,unidade_gestora_codigo,unidade_gestora_nome,funcao_id,funcao_descricao,acao_id,acao_descricao,valor_transferido,municipio_ibge,municipio_nome,fonte_api
2025,2025-12,Não se aplica,EM EXECUÇÃO,56000,Ministério das Cidades,560018,CAIXA ECONOMICA FEDERAL - FNHIS,16,Habitação,987073,Provisao de unidades habitacionais do municipio de Centralina (MG),280000.0,3115805,CENTRALINA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-10,Não se aplica,EM EXECUÇÃO,51000,Ministério do Esporte,180006,CEF/MINISTERIO DO ESPORTE,-1,Sem informação,979949,"Reforma de Quadras Poliesportivas, no Municipio de Centralina/MG.",0,3115805,CENTRALINA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-10,Não se aplica,EM EXECUÇÃO,36000,Ministério da Saúde,250107,CEF-PROGRAMAS DO MINISTERIO DA SAUDE,-1,Sem informação,977363,AMPLIACAO DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,0,3115805,CENTRALINA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
