ano,municipio_ibge,municipio_nome,localidade_do_gasto_raw,numero_emenda,autor,partido,uf_autor,tipo_emenda,funcao,subfuncao,valor_empenhado,valor_liquidado,valor_pago,fonte_api
2019,4202537,Bom Jesus,BOM JESUS DO ITABAPOANA - RJ,201937490004,ROBERTO SALES,,,Emenda Individual - Transferências com Finalidade Definida,Educação,Ensino profissional,"92.196,60","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,4202537,Bom Jesus,BOM JESUS DO NORTE - ES,201928990012,RICARDO FERRACO,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"200.000,00","200.000,00","200.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,4202537,Bom Jesus,BOM JESUS DO TOCANTINS - TO,201929310006,ATAIDES OLIVEIRA,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"221.238,00","221.238,00","221.238,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,4202537,Bom Jesus,BOM JESUS DO ITABAPOANA - RJ,201924970001,CHICO DANGELO,,,Emenda Individual - Transferências com Finalidade Definida,Assistência social,Assistência comunitária,"300.000,00","300.000,00","300.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,4202537,Bom Jesus,BOM JESUS DA LAPA - BA,201927430008,FERNANDO TORRES,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"300.000,00","300.000,00","300.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,4202537,Bom Jesus,BOM JESUS - RS,201911170006,JOSE OTAVIO GERMANO,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,infra-estrutura urbana,"300.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,4202537,Bom Jesus,BOM JESUS DE GOIÁS - GO,201928340014,HEULER CRUVINEL,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"300.000,00","300.000,00","300.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,4202537,Bom Jesus,BOM JESUS - SC,201918810007,CESAR SOUZA,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,infra-estrutura urbana,"300.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,4202537,Bom Jesus,BOM JESUS DO NORTE - ES,201920290003,MAGNO MALTA,,,Emenda Individual - Transferências com Finalidade Definida,Comércio e serviços,Turismo,"300.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,4202537,Bom Jesus,PIRAPORA DO BOM JESUS - SP,201927970021,BRUNA FURLAN,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"500.000,00","500.000,00","500.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,4202537,Bom Jesus,BOM JESUS - RS,201920770002,MARCO MAIA,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,infra-estrutura urbana,"500.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,4202537,Bom Jesus,PONTE ALTA DO BOM JESUS - TO,201926900003,CESAR HALUM,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,infra-estrutura urbana,"500.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,4202537,Bom Jesus,BOM JESUS DA LAPA - BA,201924710005,SERGIO BRITO,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"743.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,4202537,Bom Jesus,BOM JESUS DO ITABAPOANA - RJ,201930710009,CELSO PANSERA,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"77,00","77,00","77,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,4202537,Bom Jesus,BOM JESUS - PI,201932180002,HERACLITO FORTES,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,infra-estrutura urbana,"1.500.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,4202537,Bom Jesus,BOM JESUS DO SUL - PR,201933090001,NELSON MEURER,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,infra-estrutura urbana,"1.500.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,4202537,Bom Jesus,BOM JESUS - PI,201932180003,HERACLITO FORTES,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"1.510.774,00","1.510.774,00","1.510.774,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,4202537,Bom Jesus,BOM JESUS DA LAPA - BA,201927430009,FERNANDO TORRES,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"2.000.000,00","2.000.000,00","2.000.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,4202537,Bom Jesus,BOM JESUS DA LAPA - BA,201927430007,FERNANDO TORRES,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"200,00","200,00","200,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
