Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,5893457.00,13069611.16,13069611.16,13012314.98,13012314.98,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1502509&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,722300.00,2549.06,2549.06,2549.06,2549.06,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1502509&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,3233575.50,2049877.42,2049877.42,2046577.42,2046577.42,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1502509&no_anexo=RREO-Anexo%2002&co_poder=E
Comunicações,35200.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1502509&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,28600.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1502509&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,907400.00,5500.00,5500.00,5500.00,5500.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1502509&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,406000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1502509&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,39149958.33,77949446.78,77949446.78,73229146.41,73229146.41,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1502509&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,758995.60,1161642.00,1161642.00,1161642.00,1161642.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1502509&no_anexo=RREO-Anexo%2002&co_poder=E
Energia,209000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1502509&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,1339103.50,1519637.97,1519637.97,1518618.47,1518618.47,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1502509&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,104500.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1502509&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,1807200.00,2313828.76,2208946.41,2208946.41,2208946.41,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1502509&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,497200.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1502509&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,690000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1502509&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,11346721.00,16185572.77,16185572.77,16125852.17,16125852.17,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1502509&no_anexo=RREO-Anexo%2002&co_poder=E
Segurança Pública,33000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1502509&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,12678385.87,6481400.02,6481400.02,6481400.02,6481400.02,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1502509&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,79840596.80,120739065.94,120634183.59,115792546.94,115792546.94,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1502509&no_anexo=RREO-Anexo%2002&co_poder=E
