ano,competencia,tipo_transferencia,modalidade_transferencia,orgao_superior_codigo,orgao_superior_nome,unidade_gestora_codigo,unidade_gestora_nome,funcao_id,funcao_descricao,acao_id,acao_descricao,valor_transferido,municipio_ibge,municipio_nome,fonte_api
2024,2024-07,Não se aplica,EM EXECUÇÃO,56000,Ministério das Cidades,175004,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,15,Urbanismo,965413,Obras de Contencao de Encostas no Municipio de Serra/ES.,434060.7,3205002,SERRA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-09,Não se aplica,EM EXECUÇÃO,81000,Ministério dos Direitos Humanos e Cidadania,810027,SECRETARIA NAC. DIR. PESSOAS LGBTQIA+ - MDHC,14,Direitos da cidadania,961904,Realizacao do Projeto TRANSformando Caminhos.,200000.0,3205002,SERRA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,EM EXECUÇÃO,55000,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",550009,DPTO. APOIO E ACOLHIM. AT. EM ALCOOL E DROGAS,08,Assistência social,969904,"Garantir recursos para apoiar os projetos de acolhimento a ASSOCIACAO BENEFICENTE OFICINA DE GENTE, sendo eles: permanencia da Instituicao (sede administrativa e sitio operacional) no local atual por mais um ano atraves do custeio de aluguel e aquisicao de alimentos de qualidade para melhor preparo da alimentacao, garantindo assim uma dieta equilibrada para os acolhidos.",100000.0,3205002,SERRA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-07,Não se aplica,EM EXECUÇÃO,26000,Ministério da Educação,157241,CEF - PAC/FNDE,12,Educação,962486,Construcao de uma Escola Municipal de Ensino Fundamental em Tempo Integral no Bairro Vista do Mestre/Laranjeiras Velha - Projeto Proprio.,1643348.17,3205002,SERRA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,EM EXECUÇÃO,42000,Ministério da Cultura,420014,SEC.DE FOMENTO E INCENTIVO A CULTURA/MINC,13,Cultura,964401,Convenio aguardando detalhamento das informações. Fonte: LC131.,200000.0,3205002,SERRA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-07,Não se aplica,EM EXECUÇÃO,56000,Ministério das Cidades,175004,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,15,Urbanismo,965232,Convenio aguardando detalhamento das informações. Fonte: LC131.,1243436.68,3205002,SERRA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-06,Não se aplica,EM EXECUÇÃO,26000,Ministério da Educação,157241,CEF - PAC/FNDE,12,Educação,962043,"Construcao de CMEI, no Municipio da Serra/ES - FNDE - Creche Tipo 2.",482533.19,3205002,SERRA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-10,Não se aplica,EM EXECUÇÃO,51000,Ministério do Esporte,180006,CEF/MINISTERIO DO ESPORTE,27,Desporto e lazer,967919,"Construcao do Espaco Esportivo Comunitario, no municipio de Serra/ES (Novo PAC)",416979.15,3205002,SERRA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,AGUARDANDO PRESTAÇÃO DE CONTAS,51000,Ministério do Esporte,180073,"SEC NAC ESP AMADOR, ED. LAZER E INC SOCIAL",27,Desporto e lazer,957574,Implementacao e Desenvolvimento do Projeto Equoesporte: Saltando Para A Liberdade no Municipio de Serra/ES,200000.0,3205002,SERRA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,AGUARDANDO PRESTAÇÃO DE CONTAS,55000,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",550009,DPTO. APOIO E ACOLHIM. AT. EM ALCOOL E DROGAS,08,Assistência social,958641,"Promocao de melhorias no transporte, na atividade laboral, na preservacao local e na estrutura de acolhimento da Fazenda da Esperanca Nossa Senhora da Conceicao.",200000.0,3205002,SERRA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,EM EXECUÇÃO,44000,Ministério do Meio Ambiente e Mudança do Clima,440202,SEC.MEIO AMBIENTE URBANO QUALIDADE AMBIENTAL,18,Gestão ambiental,967724,"Fortalecer a atuacao e melhorar a estrutura administrativa e operacional das associacoes de catadores do municipio da Serra-ES, visando a promocao da qualidade ambiental urbana e a melhoria da gestao dos residuos solidos.",200000.0,3205002,SERRA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,EM EXECUÇÃO,44000,Ministério do Meio Ambiente e Mudança do Clima,440107,CEF/MMA CONTRATOS DE REPASSE,-1,Sem informação,958487,Realizacao de esterilizacao e microchipagem de caes e gatos no Municipio de Serra/ES.,0,3205002,SERRA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,EM EXECUÇÃO,44000,Ministério do Meio Ambiente e Mudança do Clima,440202,SEC.MEIO AMBIENTE URBANO QUALIDADE AMBIENTAL,18,Gestão ambiental,967727,Ampliar a capacidade de atuacao e aperfeicoar a estrutura de coleta e logistica da Associacao dos Catadores de Materiais Reciclaveis e Economia Solidaria de Serra/ES.,400000.0,3205002,SERRA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,EM EXECUÇÃO,51000,Ministério do Esporte,180073,"SEC NAC ESP AMADOR, ED. LAZER E INC SOCIAL",27,Desporto e lazer,962284,"Implementacao e desenvolvimento do projeto Superacao II, no Municipio de Serra/ES",100000.0,3205002,SERRA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,EM EXECUÇÃO,81000,Ministério dos Direitos Humanos e Cidadania,810027,SECRETARIA NAC. DIR. PESSOAS LGBTQIA+ - MDHC,14,Direitos da cidadania,963745,Implementacao de programa de qualificacao e empreendedorismo para o publico LGBTQIA+ no Municipio da Serra/ES.,200000.0,3205002,SERRA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
