ano,municipio_ibge,municipio_nome,localidade_do_gasto_raw,numero_emenda,autor,partido,uf_autor,tipo_emenda,funcao,subfuncao,valor_empenhado,valor_liquidado,valor_pago,fonte_api
2019,1303205,Novo Airão,NOVO AIRÃO - AM,201938070017,ALFREDO NASCIMENTO,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"500.000,00","500.000,00","500.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,1303205,Novo Airão,NOVO AIRÃO - AM,S/I,Sem informação,,,Emenda de Bancada,Assistência social,Assistência comunitária,"50,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,1303205,Novo Airão,NOVO AIRÃO - AM,201930760012,CONCEICAO SAMPAIO,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"50,00","50,00","50,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
