Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,14694700.00,14261759.56,14257328.33,14090604.47,14090604.47,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2603207&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,1178200.00,959200.00,959052.00,959052.00,959052.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2603207&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,5544000.00,3844395.63,3777320.76,3775320.76,3775320.76,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2603207&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,2903100.00,4167774.96,4154969.24,4074719.24,4074719.24,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2603207&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,1225500.00,83900.00,83498.10,83498.10,83498.10,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2603207&no_anexo=RREO-Anexo%2002&co_poder=E
Direitos da Cidadania,33300.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2603207&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,58805700.00,63856727.58,63845050.21,63756703.95,60989739.83,2766964.12,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2603207&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,10414000.00,11004722.18,10992405.43,10992405.43,5419202.03,5573203.40,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2603207&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,1917900.00,3066493.44,3000793.55,2753858.55,2753858.55,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2603207&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,3120000.00,3669453.00,3644765.42,3644765.42,3523853.13,120912.29,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2603207&no_anexo=RREO-Anexo%2002&co_poder=E
Previdência Social,11907300.00,12217523.18,12203449.69,12203449.69,12203449.69,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2603207&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,594000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2603207&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,467500.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2603207&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,34259500.00,40439615.31,40375071.16,40273947.89,38233305.31,2040642.58,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2603207&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,1037100.00,924520.00,923900.88,923900.88,923900.88,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2603207&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,3268200.00,5909118.54,5908444.93,5640486.60,5640486.60,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2603207&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,151370000.00,164405203.38,164126049.70,163172712.98,152670990.59,10501722.39,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2603207&no_anexo=RREO-Anexo%2002&co_poder=E
