Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,22432352.00,38977983.07,38260318.88,37915665.52,37915665.52,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5203500&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,350400.00,130195.27,130195.27,130195.27,130195.27,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5203500&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,6406245.60,8390491.07,7885407.58,7616493.47,7545888.57,70604.90,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5203500&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,107078.40,300.00,300.00,300.00,300.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5203500&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,97240.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5203500&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,1803320.00,1005031.79,869929.64,869929.64,869929.64,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5203500&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,39882912.00,44822802.66,44482355.91,43687530.85,38670768.09,5016762.76,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5203500&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,2737280.00,3550886.02,3550886.02,3550886.02,2026548.38,1524337.64,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5203500&no_anexo=RREO-Anexo%2002&co_poder=E
Energia,1044480.00,1406479.21,1406479.21,1406479.21,1406479.21,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5203500&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,3004896.00,3751314.18,3532901.66,3532901.66,3454316.30,78585.36,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5203500&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,800000.00,22700.59,22700.59,22700.59,22700.59,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5203500&no_anexo=RREO-Anexo%2002&co_poder=E
Indústria,28912.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5203500&no_anexo=RREO-Anexo%2002&co_poder=E
Judiciária,2542640.00,1035815.30,1035815.30,1035815.30,1035815.30,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5203500&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,7498000.00,5661634.25,5643258.42,5484688.96,5367797.73,116891.23,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5203500&no_anexo=RREO-Anexo%2002&co_poder=E
Previdência Social,11209941.60,17026950.90,17026950.90,17003351.72,16976229.91,27121.81,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5203500&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,1409200.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5203500&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,152000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5203500&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,32713462.40,40519948.12,38395009.96,37222668.51,35783630.55,1439037.96,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5203500&no_anexo=RREO-Anexo%2002&co_poder=E
