Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"43.816.973,10","43.460.212,76","42.711.204,83","356.760,34","749.007,93",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2023&id_ente=3513801
06.122 - Administração Geral,"370.268,57","368.206,61","343.352,84","2.061,96","24.853,77",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2023&id_ente=3513801
06.181 - Policiamento,"42.900.769,14","42.546.308,52","41.828.215,01","354.460,62","718.093,51",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2023&id_ente=3513801
06.182 - Defesa Civil,"545.935,39","545.697,63","539.636,98","237,76","6.060,65",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2023&id_ente=3513801
