Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"40.756.939,01","39.968.687,35","39.520.774,89","788.251,66","447.912,46",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2022&id_ente=3513801
06.122 - Administração Geral,"495.266,55","450.457,94","429.432,59","44.808,61","21.025,35",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2022&id_ente=3513801
06.181 - Policiamento,"39.666.432,10","38.929.031,11","38.508.287,58","737.400,99","420.743,53",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2022&id_ente=3513801
06.182 - Defesa Civil,"595.240,36","589.198,30","583.054,72","6.042,06","6.143,58",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2022&id_ente=3513801
