Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"35.401.339,59","34.152.540,33","33.337.599,17","1.248.799,26","814.941,16",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2021&id_ente=3513801
06.122 - Administração Geral,"331.160,72","152.547,40","136.111,84","178.613,32","16.435,56",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2021&id_ente=3513801
06.181 - Policiamento,"34.646.085,47","33.615.608,20","32.824.345,59","1.030.477,27","791.262,61",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2021&id_ente=3513801
06.182 - Defesa Civil,"424.093,40","384.384,73","377.141,74","39.708,67","7.242,99",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2021&id_ente=3513801
