Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"34.117.461,16","33.880.352,74","31.393.908,72","237.108,42","2.486.444,02",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2017&id_ente=3513801
06.122 - Administração Geral,"29.083.770,06","29.069.580,04","27.962.555,22","14.190,02","1.107.024,82",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2017&id_ente=3513801
06.181 - Policiamento,"920.225,47","876.973,27","355.784,24","43.252,20","521.189,03",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2017&id_ente=3513801
06.182 - Defesa Civil,"905.797,22","878.024,32","595.161,66","27.772,90","282.862,66",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2017&id_ente=3513801
