Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,9510790.00,7879444.47,7822438.33,7237441.42,6602099.28,635342.14,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3551306&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,1163000.00,1063300.00,988013.41,767619.16,671847.72,95771.44,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3551306&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,2437000.00,3136357.00,2958108.25,2501558.48,2409350.31,92208.17,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3551306&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,1952000.00,1476276.53,1255580.76,1157580.76,1120816.92,36763.84,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3551306&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,110000.00,167000.00,165124.64,142049.74,142049.74,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3551306&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,11988500.00,13366827.70,12975646.07,11817318.23,10490381.94,1326936.29,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3551306&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,1865000.00,1625701.00,1607901.09,1606130.09,1294308.12,311821.97,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3551306&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,2000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3551306&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,1000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3551306&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,1855000.00,1855000.00,1576359.84,1576359.84,1466172.45,110187.39,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3551306&no_anexo=RREO-Anexo%2002&co_poder=E
Previdência Social,5101000.00,5100000.00,3658639.33,3658484.07,3658484.07,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3551306&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,10348010.00,16800049.85,13961887.07,11549555.62,10662389.77,887165.85,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3551306&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,1681200.00,1931200.00,1852365.92,1260291.77,1142172.42,118119.35,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3551306&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,4385500.00,12693307.71,5258217.54,4007880.55,3868228.03,139652.52,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3551306&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,52400000.00,67094464.26,54080282.25,47282269.73,43528300.77,3753968.96,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3551306&no_anexo=RREO-Anexo%2002&co_poder=E
