ano,municipio_ibge,municipio_nome,localidade_do_gasto_raw,numero_emenda,autor,partido,uf_autor,tipo_emenda,funcao,subfuncao,valor_empenhado,valor_liquidado,valor_pago,fonte_api
2018,1100064,Colorado do Oeste,COLORADO DO OESTE - RO,201824200007,LINDOMAR GARCON,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"1.449.900,00","170.000,00","170.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
