Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,3148900.00,4166002.74,3944561.41,3944561.41,3944561.41,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3516101&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,717800.00,1978900.00,1667881.49,1667881.49,1667881.49,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3516101&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,2399364.00,3594165.52,3013042.91,3013042.91,3013042.91,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3516101&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,505200.00,808500.00,731328.01,731328.01,731328.01,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3516101&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,448314.00,1481214.00,1410366.03,1409010.77,1409010.77,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3516101&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,297000.00,1871685.16,1780133.52,1006222.78,1006222.78,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3516101&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,5226050.00,7421391.65,5741049.02,5741049.02,5741049.02,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3516101&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,1288900.00,3354417.51,3206015.72,1801578.40,1801578.40,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3516101&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,40000.00,4500.00,2708.43,2708.43,2708.43,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3516101&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,1430000.00,1430000.00,1328917.23,1180715.01,1180715.01,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3516101&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,103900.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3516101&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,5512416.00,9964587.55,8590490.53,8590490.53,8590490.53,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3516101&no_anexo=RREO-Anexo%2002&co_poder=E
Segurança Pública,147856.00,176956.00,134232.03,134232.03,134232.03,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3516101&no_anexo=RREO-Anexo%2002&co_poder=E
Trabalho,530000.00,610000.00,52992.05,52992.05,52992.05,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3516101&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,2966200.00,6130655.42,5053575.66,4489359.68,4489359.68,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3516101&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,24761900.00,42992975.55,36657294.04,33765172.52,33765172.52,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3516101&no_anexo=RREO-Anexo%2002&co_poder=E
