ano,competencia,tipo_transferencia,modalidade_transferencia,orgao_superior_codigo,orgao_superior_nome,unidade_gestora_codigo,unidade_gestora_nome,funcao_id,funcao_descricao,acao_id,acao_descricao,valor_transferido,municipio_ibge,municipio_nome,fonte_api
2025,2025-12,Não se aplica,EM EXECUÇÃO,51000,Ministério do Esporte,180006,CEF/MINISTERIO DO ESPORTE,-1,Sem informação,990383,Reforma do Ginasio Poliesportivo do Municipio de Jatei/MS,0,5005103,JATEÍ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-07,Não se aplica,EM EXECUÇÃO,53000,Ministério da Integração e do Desenvolvimento Regional,533018,SUPERINT. DO DESENVOLVIMENTO DO CENTRO-OESTE,15,Urbanismo,975718,"Aquisicao de minicarregadeira, vassoura e capinadeira",349824.93,5005103,JATEÍ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
