ano,municipio_ibge,municipio_nome,localidade_do_gasto_raw,numero_emenda,autor,partido,uf_autor,tipo_emenda,funcao,subfuncao,valor_empenhado,valor_liquidado,valor_pago,fonte_api
2014,2800308,Aracaju,MARACAJU - MS,S/I,Sem informação,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"200.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2014,2800308,Aracaju,MARACAJU - MS,S/I,Sem informação,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"265.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2014,2800308,Aracaju,ARACAJU - SE,S/I,Sem informação,,,Emenda Individual - Transferências com Finalidade Definida,Agricultura,Difusão do conhecimento científico e tecnológico,"298.293,20","86.512,92","86.512,92",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2014,2800308,Aracaju,MARACAJU - MS,S/I,Sem informação,,,Emenda Individual - Transferências com Finalidade Definida,Desporto e lazer,Desporto comunitário,"487.500,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2014,2800308,Aracaju,ARACAJU - SE,S/I,Sem informação,,,Emenda Individual - Transferências com Finalidade Definida,Comércio e serviços,Turismo,"1.082.250,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2014,2800308,Aracaju,ARACAJU - SE,S/I,Sem informação,,,Emenda Individual - Transferências com Finalidade Definida,Desporto e lazer,Desporto comunitário,"1.173.500,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2014,2800308,Aracaju,ARACAJU - SE,S/I,Sem informação,,,Emenda Individual - Transferências com Finalidade Definida,Segurança pública,Policiamento,"1.835.686,55","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2014,2800308,Aracaju,ARACAJU - SE,S/I,Sem informação,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"3.268.660,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2014,2800308,Aracaju,ARACAJU - SE,S/I,Sem informação,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,infra-estrutura urbana,"3.996.204,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2014,2800308,Aracaju,ARACAJU - SE,S/I,Sem informação,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"8.683.449,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
